Subject,Experiment ID,Feature extraction,Band selection,Channel selection,Classification algorithm,Accuracy,Sadness precision,Pleasure precision,Anger precision,Joy precision,Sadness recall,Pleasure recall,Anger recall,Joy recall,Sadness f1-score,Pleasure f1-score,Anger f1-score,Joy f1-score
21,7,STFT,All bands,Own,SVM,0.7265625,1.0,0.7197452229299363,0.7631578947368421,0.7090301003344481,0.4090909090909091,0.6494252873563219,0.6590909090909091,0.848,0.5806451612903226,0.6827794561933535,0.7073170731707317,0.7723132969034608
22,7,STFT,All bands,Literature,Random Forest,0.658203125,0.0,0.6074074074074074,1.0,0.6973684210526315,0.0,0.9213483146067416,0.17073170731707318,0.8412698412698413,0.0,0.7321428571428571,0.2916666666666667,0.7625899280575539
22,7,STFT,All bands,Literature,SVM,0.533203125,0.9565217391304348,0.47368421052631576,0.7096774193548387,0.5107692307692308,0.3492063492063492,0.3539325842696629,0.2682926829268293,0.8783068783068783,0.5116279069767442,0.405144694533762,0.3893805309734514,0.6459143968871595
22,7,STFT,All bands,Own,Random Forest,0.634765625,0.0,0.583941605839416,1.0,0.6741071428571429,0.0,0.898876404494382,0.17073170731707318,0.798941798941799,0.0,0.7079646017699115,0.2916666666666667,0.7312348668280872
22,7,STFT,All bands,Own,SVM,0.69140625,0.8636363636363636,0.7272727272727273,0.5491803278688525,0.712707182320442,0.6031746031746031,0.6741573033707865,0.8170731707317073,0.6825396825396826,0.7102803738317757,0.6997084548104956,0.6568627450980391,0.6972972972972972
23,7,STFT,All bands,Literature,Random Forest,0.775390625,0.7582417582417582,0.0,0.8131313131313131,0.7488789237668162,0.696969696969697,0.0,0.7892156862745098,0.7990430622009569,0.7263157894736841,0.0,0.800995024875622,0.7731481481481481
23,7,STFT,All bands,Literature,SVM,0.611328125,0.6140350877192983,0.0,0.6282722513089005,0.5984848484848485,0.35353535353535354,0.0,0.5882352941176471,0.7559808612440191,0.44871794871794873,0.0,0.6075949367088609,0.6680761099365751
23,7,STFT,All bands,Own,Random Forest,0.8125,0.8714285714285714,0.0,0.8418367346938775,0.7723577235772358,0.6161616161616161,0.0,0.8088235294117647,0.9090909090909091,0.7218934911242604,0.0,0.825,0.8351648351648352
23,7,STFT,All bands,Own,SVM,0.80859375,0.9864864864864865,0.0,0.748898678414097,0.8104265402843602,0.7373737373737373,0.0,0.8333333333333334,0.8181818181818182,0.8439306358381503,0.0,0.7888631090487239,0.8142857142857144
24,7,STFT,All bands,Literature,Random Forest,0.72265625,0.0,0.6880222841225627,0.0,0.803921568627451,0.0,0.9250936329588015,0.0,0.6684782608695652,0.0,0.7891373801916933,0.0,0.7299703264094956
24,7,STFT,All bands,Literature,SVM,0.63671875,1.0,0.6788079470198676,0.6,0.5574712643678161,0.6666666666666666,0.7677902621722846,0.34615384615384615,0.5271739130434783,0.8,0.7205623901581723,0.43902439024390244,0.5418994413407822
24,7,STFT,All bands,Own,Random Forest,0.7109375,0.0,0.7370242214532872,0.0,0.6771300448430493,0.0,0.797752808988764,0.0,0.8206521739130435,0.0,0.7661870503597122,0.0,0.7420147420147419
24,7,STFT,All bands,Own,SVM,0.80078125,0.8181818181818182,0.7920792079207921,0.7906976744186046,0.8193548387096774,1.0,0.898876404494382,0.6538461538461539,0.6902173913043478,0.9,0.8421052631578948,0.7157894736842104,0.7492625368731564
25,7,STFT,All bands,Literature,Random Forest,0.654296875,0.6363636363636364,0.7768595041322314,1.0,0.5933147632311978,0.2916666666666667,0.5222222222222223,0.22105263157894736,1.0,0.4,0.6245847176079734,0.3620689655172414,0.7447552447552448
25,7,STFT,All bands,Literature,SVM,0.61328125,1.0,0.6625766871165644,0.3898305084745763,0.6051660516605166,0.7916666666666666,0.6,0.24210526315789474,0.7699530516431925,0.8837209302325582,0.6297376093294461,0.2987012987012987,0.6776859504132232
25,7,STFT,All bands,Own,Random Forest,0.65625,0.0,0.9148936170212766,0.0,0.5579514824797843,0.0,0.7166666666666667,0.0,0.971830985915493,0.0,0.8037383177570094,0.0,0.708904109589041
25,7,STFT,All bands,Own,SVM,0.8125,1.0,0.8814814814814815,0.8876404494382022,0.7397769516728625,0.7916666666666666,0.6611111111111111,0.8315789473684211,0.9342723004694836,0.8837209302325582,0.7555555555555555,0.858695652173913,0.8257261410788382
26,7,STFT,All bands,Literature,Random Forest,0.68359375,0.7107438016528925,0.0,1.0,0.6422535211267606,0.581081081081081,0.0,0.34615384615384615,0.9306122448979591,0.6394052044609665,0.0,0.5142857142857142,0.76
26,7,STFT,All bands,Literature,SVM,0.59375,0.5398230088495575,1.0,0.5294117647058824,0.6137071651090342,0.41216216216216217,0.6666666666666666,0.34615384615384615,0.8040816326530612,0.4674329501915709,0.8,0.41860465116279066,0.6961130742049471
26,7,STFT,All bands,Own,Random Forest,0.751953125,0.7607361963190185,0.0,0.8863636363636364,0.7278688524590164,0.8378378378378378,0.0,0.375,0.9061224489795918,0.7974276527331191,0.0,0.5270270270270271,0.8072727272727273
26,7,STFT,All bands,Own,SVM,0.806640625,0.711864406779661,1.0,0.7686567164179104,0.9109947643979057,0.8513513513513513,0.6666666666666666,0.9903846153846154,0.710204081632653,0.7753846153846154,0.8,0.865546218487395,0.7981651376146789
27,7,STFT,All bands,Literature,Random Forest,0.626953125,1.0,0.0,0.8,0.6178861788617886,0.09259259259259259,0.0,0.10810810810810811,0.990228013029316,0.1694915254237288,0.0,0.19047619047619047,0.7609511889862328
27,7,STFT,All bands,Literature,SVM,0.59765625,0.0,0.0,0.4666666666666667,0.6016096579476862,0.0,0.0,0.06306306306306306,0.9739413680781759,0.0,0.0,0.11111111111111109,0.7437810945273632
27,7,STFT,All bands,Own,Random Forest,0.728515625,1.0,0.0,0.7746478873239436,0.713953488372093,0.2037037037037037,0.0,0.4954954954954955,1.0,0.3384615384615384,0.0,0.6043956043956045,0.8331071913161465
27,7,STFT,All bands,Own,SVM,0.935546875,0.96,1.0,0.8688524590163934,0.9516129032258065,0.8888888888888888,0.75,0.954954954954955,0.9609120521172638,0.923076923076923,0.8571428571428571,0.9098712446351932,0.9562398703403566
28,7,STFT,All bands,Literature,Random Forest,0.595703125,0.7666666666666667,1.0,1.0,0.5289473684210526,0.6388888888888888,0.09615384615384616,0.06086956521739131,1.0,0.696969696969697,0.17543859649122806,0.11475409836065573,0.6919104991394148
28,7,STFT,All bands,Literature,SVM,0.537109375,0.49324324324324326,0.7027027027027027,0.5606060606060606,0.5325670498084292,0.5069444444444444,0.5,0.3217391304347826,0.6915422885572139,0.5,0.5842696629213484,0.4088397790055249,0.6017316017316019
28,7,STFT,All bands,Own,Random Forest,0.578125,0.656,0.0,0.9354838709677419,0.5196629213483146,0.5694444444444444,0.0,0.25217391304347825,0.9203980099502488,0.6096654275092936,0.0,0.3972602739726027,0.6642728904847397
28,7,STFT,All bands,Own,SVM,0.78515625,0.7196969696969697,1.0,0.8411214953271028,0.7656903765690377,0.6597222222222222,0.6538461538461539,0.782608695652174,0.9104477611940298,0.6884057971014492,0.7906976744186047,0.8108108108108107,0.8318181818181818
29,7,STFT,All bands,Literature,Random Forest,0.546875,0.9411764705882353,0.8181818181818182,1.0,0.5139186295503212,0.10738255033557047,0.20689655172413793,0.17142857142857143,0.995850622406639,0.19277108433734938,0.33027522935779813,0.2926829268292683,0.6779661016949153
