Subject,Experiment ID,Feature extraction,Band selection,Channel selection,Classification algorithm,Accuracy,Sadness precision,Pleasure precision,Anger precision,Joy precision,Sadness recall,Pleasure recall,Anger recall,Joy recall,Sadness f1-score,Pleasure f1-score,Anger f1-score,Joy f1-score
18,5,STFT,beta,-,kNN,0.8984375,0.8222222222222222,0.8620689655172413,0.8705035971223022,0.941908713692946,0.8222222222222222,0.9259259259259259,0.8962962962962963,0.9043824701195219,0.8222222222222222,0.8928571428571429,0.8832116788321168,0.9227642276422765
18,5,STFT,gamma,-,Random Forest,0.90625,0.8,0.9342105263157895,0.8705035971223022,0.9392712550607287,0.8888888888888888,0.8765432098765432,0.8962962962962963,0.9243027888446215,0.8421052631578948,0.9044585987261147,0.8832116788321168,0.931726907630522
18,5,STFT,gamma,-,SVM,0.884765625,0.8,0.9342105263157895,0.8382352941176471,0.912,0.8888888888888888,0.8765432098765432,0.8444444444444444,0.9083665338645418,0.8421052631578948,0.9044585987261147,0.8413284132841329,0.9101796407185629
18,5,STFT,gamma,-,kNN,0.90625,0.8,0.9342105263157895,0.8705035971223022,0.9392712550607287,0.8888888888888888,0.8765432098765432,0.8962962962962963,0.9243027888446215,0.8421052631578948,0.9044585987261147,0.8832116788321168,0.931726907630522
19,5,STFT,Delta,-,Random Forest,0.951171875,0.8470588235294118,0.9306930693069307,0.987012987012987,0.9839357429718876,1.0,0.9494949494949495,0.926829268292683,0.9459459459459459,0.9171974522292993,0.9400000000000001,0.9559748427672956,0.9645669291338583
19,5,STFT,Delta,-,SVM,0.51953125,0.0,1.0,0.0,0.5128712871287129,0.0,0.0707070707070707,0.0,1.0,0.0,0.1320754716981132,0.0,0.6780104712041884
19,5,STFT,Delta,-,kNN,0.951171875,0.8470588235294118,0.9306930693069307,0.987012987012987,0.9839357429718876,1.0,0.9494949494949495,0.926829268292683,0.9459459459459459,0.9171974522292993,0.9400000000000001,0.9559748427672956,0.9645669291338583
19,5,STFT,theta,-,Random Forest,0.951171875,0.8470588235294118,0.9306930693069307,0.987012987012987,0.9839357429718876,1.0,0.9494949494949495,0.926829268292683,0.9459459459459459,0.9171974522292993,0.9400000000000001,0.9559748427672956,0.9645669291338583
19,5,STFT,theta,-,SVM,0.51953125,0.0,1.0,0.0,0.5128712871287129,0.0,0.0707070707070707,0.0,1.0,0.0,0.1320754716981132,0.0,0.6780104712041884
19,5,STFT,theta,-,kNN,0.951171875,0.8470588235294118,0.9306930693069307,0.987012987012987,0.9839357429718876,1.0,0.9494949494949495,0.926829268292683,0.9459459459459459,0.9171974522292993,0.9400000000000001,0.9559748427672956,0.9645669291338583
19,5,STFT,alpha,-,Random Forest,0.951171875,0.8470588235294118,0.9306930693069307,0.987012987012987,0.9839357429718876,1.0,0.9494949494949495,0.926829268292683,0.9459459459459459,0.9171974522292993,0.9400000000000001,0.9559748427672956,0.9645669291338583
19,5,STFT,alpha,-,SVM,0.576171875,0.6666666666666666,1.0,1.0,0.555793991416309,0.2777777777777778,0.0707070707070707,0.10975609756097561,1.0,0.39215686274509803,0.1320754716981132,0.1978021978021978,0.7144827586206897
19,5,STFT,alpha,-,kNN,0.9453125,0.8470588235294118,0.9666666666666667,0.987012987012987,0.9576923076923077,1.0,0.8787878787878788,0.926829268292683,0.9613899613899614,0.9171974522292993,0.9206349206349207,0.9559748427672956,0.9595375722543352
19,5,STFT,beta,-,Random Forest,0.951171875,0.8470588235294118,0.9306930693069307,0.987012987012987,0.9839357429718876,1.0,0.9494949494949495,0.926829268292683,0.9459459459459459,0.9171974522292993,0.9400000000000001,0.9559748427672956,0.9645669291338583
19,5,STFT,beta,-,SVM,0.951171875,0.8470588235294118,0.9306930693069307,0.987012987012987,0.9839357429718876,1.0,0.9494949494949495,0.926829268292683,0.9459459459459459,0.9171974522292993,0.9400000000000001,0.9559748427672956,0.9645669291338583
19,5,STFT,beta,-,kNN,0.951171875,0.8470588235294118,0.9306930693069307,0.987012987012987,0.9839357429718876,1.0,0.9494949494949495,0.926829268292683,0.9459459459459459,0.9171974522292993,0.9400000000000001,0.9559748427672956,0.9645669291338583
19,5,STFT,gamma,-,Random Forest,0.951171875,0.8470588235294118,0.9306930693069307,0.987012987012987,0.9839357429718876,1.0,0.9494949494949495,0.926829268292683,0.9459459459459459,0.9171974522292993,0.9400000000000001,0.9559748427672956,0.9645669291338583
19,5,STFT,gamma,-,SVM,0.951171875,0.8470588235294118,0.9306930693069307,0.987012987012987,0.9839357429718876,1.0,0.9494949494949495,0.926829268292683,0.9459459459459459,0.9171974522292993,0.9400000000000001,0.9559748427672956,0.9645669291338583
19,5,STFT,gamma,-,kNN,0.953125,0.9054054054054054,0.9158878504672897,0.9512195121951219,0.9839357429718876,0.9305555555555556,0.98989898989899,0.9512195121951219,0.9459459459459459,0.9178082191780821,0.9514563106796117,0.9512195121951219,0.9645669291338583
20,5,STFT,Delta,-,Random Forest,0.951171875,0.8095238095238095,0.971830985915493,0.8,0.9859154929577465,1.0,0.965034965034965,0.9285714285714286,0.9459459459459459,0.8947368421052632,0.968421052631579,0.859504132231405,0.9655172413793103
20,5,STFT,Delta,-,SVM,0.591796875,0.0,0.0,1.0,0.5861386138613861,0.0,0.0,0.125,1.0,0.0,0.0,0.2222222222222222,0.7390761548064918
20,5,STFT,Delta,-,kNN,0.9375,1.0,0.971830985915493,0.7162162162162162,0.9757785467128027,0.4117647058823529,0.965034965034965,0.9464285714285714,0.9527027027027027,0.5833333333333334,0.968421052631579,0.8153846153846154,0.9641025641025641
20,5,STFT,theta,-,Random Forest,0.951171875,0.8095238095238095,0.971830985915493,0.8,0.9859154929577465,1.0,0.965034965034965,0.9285714285714286,0.9459459459459459,0.8947368421052632,0.968421052631579,0.859504132231405,0.9655172413793103
20,5,STFT,theta,-,SVM,0.591796875,0.0,0.0,1.0,0.5861386138613861,0.0,0.0,0.125,1.0,0.0,0.0,0.2222222222222222,0.7390761548064918
20,5,STFT,theta,-,kNN,0.9453125,0.8095238095238095,0.971830985915493,0.8333333333333334,0.9627118644067797,1.0,0.965034965034965,0.8035714285714286,0.9594594594594594,0.8947368421052632,0.968421052631579,0.8181818181818182,0.961082910321489
20,5,STFT,alpha,-,Random Forest,0.951171875,0.8095238095238095,0.971830985915493,0.8,0.9859154929577465,1.0,0.965034965034965,0.9285714285714286,0.9459459459459459,0.8947368421052632,0.968421052631579,0.859504132231405,0.9655172413793103
20,5,STFT,alpha,-,SVM,0.591796875,0.0,0.0,1.0,0.5861386138613861,0.0,0.0,0.125,1.0,0.0,0.0,0.2222222222222222,0.7390761548064918
20,5,STFT,alpha,-,kNN,0.947265625,0.8095238095238095,0.952054794520548,0.8,0.9892857142857143,1.0,0.972027972027972,0.9285714285714286,0.9358108108108109,0.8947368421052632,0.9619377162629758,0.859504132231405,0.9618055555555556
20,5,STFT,beta,-,Random Forest,0.951171875,0.8095238095238095,0.971830985915493,0.8,0.9859154929577465,1.0,0.965034965034965,0.9285714285714286,0.9459459459459459,0.8947368421052632,0.968421052631579,0.859504132231405,0.9655172413793103
20,5,STFT,beta,-,SVM,0.947265625,0.8095238095238095,0.9782608695652174,0.8,0.9756944444444444,1.0,0.9440559440559441,0.9285714285714286,0.9493243243243243,0.8947368421052632,0.9608540925266904,0.859504132231405,0.9623287671232876
20,5,STFT,beta,-,kNN,0.951171875,0.8095238095238095,0.971830985915493,0.8,0.9859154929577465,1.0,0.965034965034965,0.9285714285714286,0.9459459459459459,0.8947368421052632,0.968421052631579,0.859504132231405,0.9655172413793103
20,5,STFT,gamma,-,Random Forest,0.951171875,0.8095238095238095,0.971830985915493,0.8,0.9859154929577465,1.0,0.965034965034965,0.9285714285714286,0.9459459459459459,0.8947368421052632,0.968421052631579,0.859504132231405,0.9655172413793103
20,5,STFT,gamma,-,SVM,0.951171875,0.8095238095238095,0.971830985915493,0.8,0.9859154929577465,1.0,0.965034965034965,0.9285714285714286,0.9459459459459459,0.8947368421052632,0.968421052631579,0.859504132231405,0.9655172413793103
20,5,STFT,gamma,-,kNN,0.939453125,1.0,0.971830985915493,0.7088607594936709,0.9859154929577465,0.4117647058823529,0.965034965034965,1.0,0.9459459459459459,0.5833333333333334,0.968421052631579,0.8296296296296296,0.9655172413793103
21,5,STFT,Delta,-,Random Forest,0.908203125,0.8297872340425532,0.9345238095238095,0.7608695652173914,0.9322709163346613,0.8863636363636364,0.9022988505747126,0.7954545454545454,0.936,0.8571428571428571,0.9181286549707602,0.7777777777777778,0.9341317365269461
21,5,STFT,Delta,-,SVM,0.5078125,0.0,1.0,1.0,0.49800796812749004,0.0,0.040229885057471264,0.06818181818181818,1.0,0.0,0.07734806629834255,0.1276595744680851,0.6648936170212766
21,5,STFT,Delta,-,kNN,0.908203125,0.8444444444444444,0.9147727272727273,0.8,0.9322709163346613,0.8636363636363636,0.9252873563218391,0.7272727272727273,0.936,0.853932584269663,0.92,0.761904761904762,0.9341317365269461
21,5,STFT,theta,-,Random Forest,0.908203125,0.8297872340425532,0.9345238095238095,0.7608695652173914,0.9322709163346613,0.8863636363636364,0.9022988505747126,0.7954545454545454,0.936,0.8571428571428571,0.9181286549707602,0.7777777777777778,0.9341317365269461
21,5,STFT,theta,-,SVM,0.5078125,0.0,1.0,1.0,0.49800796812749004,0.0,0.040229885057471264,0.06818181818181818,1.0,0.0,0.07734806629834255,0.1276595744680851,0.6648936170212766
21,5,STFT,theta,-,kNN,0.908203125,0.8297872340425532,0.9345238095238095,0.7608695652173914,0.9322709163346613,0.8863636363636364,0.9022988505747126,0.7954545454545454,0.936,0.8571428571428571,0.9181286549707602,0.7777777777777778,0.9341317365269461
21,5,STFT,alpha,-,Random Forest,0.908203125,0.8297872340425532,0.9345238095238095,0.7608695652173914,0.9322709163346613,0.8863636363636364,0.9022988505747126,0.7954545454545454,0.936,0.8571428571428571,0.9181286549707602,0.7777777777777778,0.9341317365269461
21,5,STFT,alpha,-,SVM,0.5703125,0.0,0.8431372549019608,1.0,0.537117903930131,0.0,0.2471264367816092,0.06818181818181818,0.984,0.0,0.38222222222222224,0.1276595744680851,0.6949152542372882
21,5,STFT,alpha,-,kNN,0.892578125,0.8205128205128205,0.8846153846153846,0.7391304347826086,0.9387755102040817,0.7272727272727273,0.9252873563218391,0.7727272727272727,0.92,0.7710843373493976,0.9044943820224719,0.7555555555555555,0.9292929292929293
21,5,STFT,beta,-,Random Forest,0.908203125,0.8297872340425532,0.9345238095238095,0.7608695652173914,0.9322709163346613,0.8863636363636364,0.9022988505747126,0.7954545454545454,0.936,0.8571428571428571,0.9181286549707602,0.7777777777777778,0.9341317365269461
21,5,STFT,beta,-,SVM,0.908203125,0.8297872340425532,0.9345238095238095,0.7608695652173914,0.9322709163346613,0.8863636363636364,0.9022988505747126,0.7954545454545454,0.936,0.8571428571428571,0.9181286549707602,0.7777777777777778,0.9341317365269461
21,5,STFT,beta,-,kNN,0.900390625,0.8297872340425532,0.9554140127388535,0.7254901960784313,0.914396887159533,0.8863636363636364,0.8620689655172413,0.8409090909090909,0.94,0.8571428571428571,0.9063444108761329,0.7789473684210527,0.9270216962524656
21,5,STFT,gamma,-,Random Forest,0.908203125,0.8297872340425532,0.9345238095238095,0.7608695652173914,0.9322709163346613,0.8863636363636364,0.9022988505747126,0.7954545454545454,0.936,0.8571428571428571,0.9181286549707602,0.7777777777777778,0.9341317365269461
21,5,STFT,gamma,-,SVM,0.896484375,0.8297872340425532,0.9666666666666667,0.7608695652173914,0.8921933085501859,0.8863636363636364,0.8333333333333334,0.7954545454545454,0.96,0.8571428571428571,0.8950617283950617,0.7777777777777778,0.9248554913294798
21,5,STFT,gamma,-,kNN,0.90234375,0.8297872340425532,0.9554140127388535,0.7608695652173914,0.9083969465648855,0.8863636363636364,0.8620689655172413,0.7954545454545454,0.952,0.8571428571428571,0.9063444108761329,0.7777777777777778,0.9296875
23,5,STFT,Delta,-,Random Forest,0.9140625,0.967391304347826,0.0,0.8660714285714286,0.9438775510204082,0.898989898989899,0.0,0.9509803921568627,0.8851674641148325,0.9319371727748692,0.0,0.9065420560747663,0.9135802469135802
23,5,STFT,Delta,-,SVM,0.537109375,0.0,0.0,0.5673469387755102,0.5093632958801498,0.0,0.0,0.6813725490196079,0.6507177033492823,0.0,0.0,0.6191536748329622,0.5714285714285714
23,5,STFT,Delta,-,kNN,0.91015625,0.967391304347826,0.0,0.8521739130434782,0.9526315789473684,0.898989898989899,0.0,0.9607843137254902,0.8660287081339713,0.9319371727748692,0.0,0.9032258064516129,0.9072681704260651
23,5,STFT,theta,-,Random Forest,0.9140625,0.967391304347826,0.0,0.8660714285714286,0.9438775510204082,0.898989898989899,0.0,0.9509803921568627,0.8851674641148325,0.9319371727748692,0.0,0.9065420560747663,0.9135802469135802
23,5,STFT,theta,-,SVM,0.505859375,0.9375,0.0,0.44495412844036697,0.5038167938931297,0.30303030303030304,0.0,0.47549019607843135,0.631578947368421,0.45801526717557256,0.0,0.45971563981042657,0.5605095541401273
23,5,STFT,theta,-,kNN,0.91015625,0.967391304347826,0.0,0.8521739130434782,0.9526315789473684,0.898989898989899,0.0,0.9607843137254902,0.8660287081339713,0.9319371727748692,0.0,0.9032258064516129,0.9072681704260651
23,5,STFT,alpha,-,Random Forest,0.9140625,0.967391304347826,0.0,0.8660714285714286,0.9438775510204082,0.898989898989899,0.0,0.9509803921568627,0.8851674641148325,0.9319371727748692,0.0,0.9065420560747663,0.9135802469135802
23,5,STFT,alpha,-,SVM,0.697265625,0.9375,0.0,0.6557377049180327,0.6715686274509803,0.6060606060606061,0.0,0.7843137254901961,0.6555023923444976,0.736196319018405,0.0,0.7142857142857142,0.6634382566585956
23,5,STFT,alpha,-,kNN,0.900390625,0.9882352941176471,0.0,0.8539823008849557,0.9154228855721394,0.8484848484848485,0.0,0.946078431372549,0.8803827751196173,0.9130434782608696,0.0,0.8976744186046511,0.8975609756097562
23,5,STFT,beta,-,Random Forest,0.9140625,0.967391304347826,0.0,0.8660714285714286,0.9438775510204082,0.898989898989899,0.0,0.9509803921568627,0.8851674641148325,0.9319371727748692,0.0,0.9065420560747663,0.9135802469135802
23,5,STFT,beta,-,SVM,0.9140625,0.967391304347826,0.0,0.8660714285714286,0.9438775510204082,0.898989898989899,0.0,0.9509803921568627,0.8851674641148325,0.9319371727748692,0.0,0.9065420560747663,0.9135802469135802
23,5,STFT,beta,-,kNN,0.8984375,0.967391304347826,0.0,0.819672131147541,0.9715909090909091,0.898989898989899,0.0,0.9803921568627451,0.8181818181818182,0.9319371727748692,0.0,0.8928571428571428,0.8883116883116883
23,5,STFT,gamma,-,Random Forest,0.9140625,0.967391304347826,0.0,0.8660714285714286,0.9438775510204082,0.898989898989899,0.0,0.9509803921568627,0.8851674641148325,0.9319371727748692,0.0,0.9065420560747663,0.9135802469135802
23,5,STFT,gamma,-,SVM,0.88671875,0.9882352941176471,0.0,0.8370044052863436,0.9,0.8484848484848485,0.0,0.9313725490196079,0.861244019138756,0.9130434782608696,0.0,0.8816705336426913,0.880195599022005
23,5,STFT,gamma,-,kNN,0.904296875,0.9882352941176471,0.0,0.8521739130434782,0.9289340101522843,0.8484848484848485,0.0,0.9607843137254902,0.8755980861244019,0.9130434782608696,0.0,0.9032258064516129,0.9014778325123153
24,5,STFT,Delta,-,Random Forest,0.9375,0.8181818181818182,0.9727626459143969,0.7966101694915254,0.9405405405405406,1.0,0.9363295880149812,0.9038461538461539,0.9456521739130435,0.9,0.9541984732824428,0.8468468468468469,0.9430894308943089
24,5,STFT,Delta,-,SVM,0.65625,0.0,0.6159600997506235,1.0,0.7884615384615384,0.0,0.9250936329588015,0.1346153846153846,0.44565217391304346,0.0,0.7395209580838323,0.23728813559322035,0.5694444444444444
24,5,STFT,Delta,-,kNN,0.927734375,0.8181818181818182,0.9727626459143969,0.8125,0.9030612244897959,1.0,0.9363295880149812,0.75,0.9619565217391305,0.9,0.9541984732824428,0.78,0.9315789473684211
24,5,STFT,theta,-,Random Forest,0.935546875,1.0,0.9618320610687023,0.7966101694915254,0.9405405405405406,0.6666666666666666,0.9438202247191011,0.9038461538461539,0.9456521739130435,0.8,0.9527410207939508,0.8468468468468469,0.9430894308943089
24,5,STFT,theta,-,SVM,0.63671875,0.0,0.6356164383561644,1.0,0.6214285714285714,0.0,0.8689138576779026,0.1346153846153846,0.47282608695652173,0.0,0.7341772151898736,0.23728813559322035,0.537037037037037
24,5,STFT,theta,-,kNN,0.9375,0.8181818181818182,0.9727626459143969,0.7966101694915254,0.9405405405405406,1.0,0.9363295880149812,0.9038461538461539,0.9456521739130435,0.9,0.9541984732824428,0.8468468468468469,0.9430894308943089
24,5,STFT,alpha,-,Random Forest,0.9375,0.8181818181818182,0.9727626459143969,0.7966101694915254,0.9405405405405406,1.0,0.9363295880149812,0.9038461538461539,0.9456521739130435,0.9,0.9541984732824428,0.8468468468468469,0.9430894308943089
24,5,STFT,alpha,-,SVM,0.64453125,0.0,0.6159600997506235,1.0,0.7307692307692307,0.0,0.9250936329588015,0.1346153846153846,0.41304347826086957,0.0,0.7395209580838323,0.23728813559322035,0.5277777777777778
24,5,STFT,alpha,-,kNN,0.923828125,0.8181818181818182,0.9727626459143969,0.7592592592592593,0.9105263157894737,1.0,0.9363295880149812,0.7884615384615384,0.9402173913043478,0.9,0.9541984732824428,0.7735849056603773,0.9251336898395721
24,5,STFT,beta,-,Random Forest,0.9375,0.8181818181818182,0.9727626459143969,0.7966101694915254,0.9405405405405406,1.0,0.9363295880149812,0.9038461538461539,0.9456521739130435,0.9,0.9541984732824428,0.8468468468468469,0.9430894308943089
24,5,STFT,beta,-,SVM,0.935546875,0.8181818181818182,0.9618320610687023,0.7966101694915254,0.95,1.0,0.9438202247191011,0.9038461538461539,0.9293478260869565,0.9,0.9527410207939508,0.8468468468468469,0.9395604395604396
24,5,STFT,beta,-,kNN,0.931640625,0.8181818181818182,0.98,0.7966101694915254,0.9166666666666666,1.0,0.9176029962546817,0.9038461538461539,0.9565217391304348,0.9,0.9477756286266924,0.8468468468468469,0.9361702127659574
24,5,STFT,gamma,-,Random Forest,0.9375,0.8181818181818182,0.9727626459143969,0.7966101694915254,0.9405405405405406,1.0,0.9363295880149812,0.9038461538461539,0.9456521739130435,0.9,0.9541984732824428,0.8468468468468469,0.9430894308943089
24,5,STFT,gamma,-,SVM,0.921875,0.8181818181818182,0.9718875502008032,0.7966101694915254,0.9015544041450777,1.0,0.9063670411985019,0.9038461538461539,0.9456521739130435,0.9,0.937984496124031,0.8468468468468469,0.923076923076923
24,5,STFT,gamma,-,kNN,0.916015625,0.8181818181818182,0.9540229885057471,0.8648648648648649,0.8817733990147784,1.0,0.9325842696629213,0.6153846153846154,0.9728260869565217,0.9,0.9431818181818182,0.7191011235955056,0.9250645994832043
25,5,STFT,Delta,-,Random Forest,0.931640625,0.84,0.9042553191489362,0.9666666666666667,0.9521531100478469,0.875,0.9444444444444444,0.9157894736842105,0.9342723004694836,0.8571428571428572,0.9239130434782609,0.9405405405405406,0.943127962085308
25,5,STFT,Delta,-,SVM,0.61328125,0.6363636363636364,0.8202247191011236,1.0,0.5447570332480819,0.2916666666666667,0.40555555555555556,0.22105263157894736,1.0,0.4,0.5427509293680298,0.3620689655172414,0.7052980132450332
25,5,STFT,Delta,-,kNN,0.916015625,0.6216216216216216,0.9042553191489362,0.9666666666666667,0.9593908629441624,0.9583333333333334,0.9444444444444444,0.9157894736842105,0.8873239436619719,0.7540983606557377,0.9239130434782609,0.9405405405405406,0.9219512195121952
25,5,STFT,theta,-,Random Forest,0.931640625,0.84,0.9042553191489362,0.9666666666666667,0.9521531100478469,0.875,0.9444444444444444,0.9157894736842105,0.9342723004694836,0.8571428571428572,0.9239130434782609,0.9405405405405406,0.943127962085308
25,5,STFT,theta,-,SVM,0.623046875,1.0,0.7909090909090909,1.0,0.5355191256830601,0.20833333333333334,0.48333333333333334,0.3263157894736842,0.92018779342723,0.3448275862068966,0.6,0.49206349206349204,0.6770293609671847
25,5,STFT,theta,-,kNN,0.923828125,0.84,0.8775510204081632,0.9666666666666667,0.9601990049751243,0.875,0.9555555555555556,0.9157894736842105,0.9061032863849765,0.8571428571428572,0.9148936170212767,0.9405405405405406,0.9323671497584541
25,5,STFT,alpha,-,Random Forest,0.931640625,0.84,0.9042553191489362,0.9666666666666667,0.9521531100478469,0.875,0.9444444444444444,0.9157894736842105,0.9342723004694836,0.8571428571428572,0.9239130434782609,0.9405405405405406,0.943127962085308
25,5,STFT,alpha,-,SVM,0.64453125,0.6363636363636364,0.6770186335403726,0.8809523809523809,0.5939597315436241,0.2916666666666667,0.6055555555555555,0.3894736842105263,0.8309859154929577,0.4,0.6392961876832844,0.5401459854014599,0.6927592954990215
25,5,STFT,alpha,-,kNN,0.9140625,0.6216216216216216,0.9042553191489362,0.9882352941176471,0.9455445544554455,0.9583333333333334,0.9444444444444444,0.8842105263157894,0.8967136150234741,0.7540983606557377,0.9239130434782609,0.9333333333333333,0.9204819277108435
25,5,STFT,beta,-,Random Forest,0.931640625,0.84,0.9042553191489362,0.9666666666666667,0.9521531100478469,0.875,0.9444444444444444,0.9157894736842105,0.9342723004694836,0.8571428571428572,0.9239130434782609,0.9405405405405406,0.943127962085308
25,5,STFT,beta,-,SVM,0.919921875,0.84,0.9010989010989011,0.9666666666666667,0.9255813953488372,0.875,0.9111111111111111,0.9157894736842105,0.9342723004694836,0.8571428571428572,0.9060773480662984,0.9405405405405406,0.9299065420560748
25,5,STFT,beta,-,kNN,0.931640625,0.84,0.9042553191489362,0.9666666666666667,0.9521531100478469,0.875,0.9444444444444444,0.9157894736842105,0.9342723004694836,0.8571428571428572,0.9239130434782609,0.9405405405405406,0.943127962085308
25,5,STFT,gamma,-,Random Forest,0.931640625,0.84,0.9042553191489362,0.9666666666666667,0.9521531100478469,0.875,0.9444444444444444,0.9157894736842105,0.9342723004694836,0.8571428571428572,0.9239130434782609,0.9405405405405406,0.943127962085308
25,5,STFT,gamma,-,SVM,0.931640625,0.84,0.9042553191489362,0.9666666666666667,0.9521531100478469,0.875,0.9444444444444444,0.9157894736842105,0.9342723004694836,0.8571428571428572,0.9239130434782609,0.9405405405405406,0.943127962085308
25,5,STFT,gamma,-,kNN,0.9296875,0.84,0.9217877094972067,0.9666666666666667,0.9311926605504587,0.875,0.9166666666666666,0.9157894736842105,0.9530516431924883,0.8571428571428572,0.9192200557103063,0.9405405405405406,0.9419953596287702
26,5,STFT,Delta,-,Random Forest,0.923828125,0.9024390243902439,1.0,0.824,0.9953051643192489,1.0,0.6666666666666666,0.9903846153846154,0.8653061224489796,0.9487179487179488,0.8,0.8995633187772926,0.925764192139738
26,5,STFT,Delta,-,SVM,0.4921875,1.0,0.0,0.0,0.48514851485148514,0.0472972972972973,0.0,0.0,1.0,0.09032258064516129,0.0,0.0,0.6533333333333333
26,5,STFT,Delta,-,kNN,0.923828125,0.9024390243902439,1.0,0.824,0.9953051643192489,1.0,0.6666666666666666,0.9903846153846154,0.8653061224489796,0.9487179487179488,0.8,0.8995633187772926,0.925764192139738
26,5,STFT,theta,-,Random Forest,0.908203125,0.9024390243902439,1.0,0.8230088495575221,0.9511111111111111,1.0,0.6666666666666666,0.8942307692307693,0.8734693877551021,0.9487179487179488,0.8,0.8571428571428571,0.9106382978723404
26,5,STFT,theta,-,SVM,0.4921875,1.0,0.0,0.0,0.48514851485148514,0.0472972972972973,0.0,0.0,1.0,0.09032258064516129,0.0,0.0,0.6533333333333333
26,5,STFT,theta,-,kNN,0.921875,0.9024390243902439,1.0,0.8333333333333334,0.981651376146789,1.0,0.6666666666666666,0.9615384615384616,0.8734693877551021,0.9487179487179488,0.8,0.8928571428571429,0.9244060475161988
26,5,STFT,alpha,-,Random Forest,0.923828125,0.9024390243902439,1.0,0.824,0.9953051643192489,1.0,0.6666666666666666,0.9903846153846154,0.8653061224489796,0.9487179487179488,0.8,0.8995633187772926,0.925764192139738
26,5,STFT,alpha,-,SVM,0.509765625,0.6,0.0,0.0,0.5021186440677966,0.16216216216216217,0.0,0.0,0.9673469387755103,0.25531914893617025,0.0,0.0,0.6610878661087866
26,5,STFT,alpha,-,kNN,0.923828125,0.9024390243902439,1.0,0.824,0.9953051643192489,1.0,0.6666666666666666,0.9903846153846154,0.8653061224489796,0.9487179487179488,0.8,0.8995633187772926,0.925764192139738
26,5,STFT,beta,-,Random Forest,0.908203125,0.9024390243902439,1.0,0.8230088495575221,0.9511111111111111,1.0,0.6666666666666666,0.8942307692307693,0.8734693877551021,0.9487179487179488,0.8,0.8571428571428571,0.9106382978723404
26,5,STFT,beta,-,SVM,0.8671875,0.8,1.0,0.8230088495575221,0.946078431372549,1.0,0.6666666666666666,0.8942307692307693,0.7877551020408163,0.888888888888889,0.8,0.8571428571428571,0.8596881959910914
26,5,STFT,beta,-,kNN,0.91015625,0.9182389937106918,1.0,0.8230088495575221,0.9434782608695652,0.9864864864864865,0.6666666666666666,0.8942307692307693,0.8857142857142857,0.9511400651465798,0.8,0.8571428571428571,0.9136842105263158
26,5,STFT,gamma,-,Random Forest,0.908203125,0.9024390243902439,1.0,0.8230088495575221,0.9511111111111111,1.0,0.6666666666666666,0.8942307692307693,0.8734693877551021,0.9487179487179488,0.8,0.8571428571428571,0.9106382978723404
26,5,STFT,gamma,-,SVM,0.884765625,0.8954248366013072,1.0,0.8333333333333334,0.8962655601659751,0.9256756756756757,0.6666666666666666,0.8653846153846154,0.8816326530612245,0.9102990033222591,0.8,0.8490566037735849,0.888888888888889
26,5,STFT,gamma,-,kNN,0.923828125,0.9024390243902439,1.0,0.824,0.9953051643192489,1.0,0.6666666666666666,0.9903846153846154,0.8653061224489796,0.9487179487179488,0.8,0.8995633187772926,0.925764192139738
27,5,STFT,Delta,-,Random Forest,0.919921875,1.0,1.0,0.8688524590163934,0.922360248447205,0.7037037037037037,0.75,0.954954954954955,0.9674267100977199,0.8260869565217391,0.8571428571428571,0.9098712446351932,0.9443561208267092
27,5,STFT,Delta,-,SVM,0.61328125,0.0,0.0,1.0,0.6079207920792079,0.0,0.0,0.06306306306306306,1.0,0.0,0.0,0.11864406779661016,0.7561576354679802
27,5,STFT,Delta,-,kNN,0.921875,0.96,0.8888888888888888,0.8828828828828829,0.9333333333333333,0.8888888888888888,0.8,0.8828828828828829,0.9576547231270358,0.923076923076923,0.8421052631578948,0.8828828828828829,0.9453376205787781
27,5,STFT,theta,-,Random Forest,0.91015625,1.0,1.0,0.8828828828828829,0.9009009009009009,0.7037037037037037,0.75,0.8828828828828829,0.9771986970684039,0.8260869565217391,0.8571428571428571,0.8828828828828829,0.9374999999999999
27,5,STFT,theta,-,SVM,0.61328125,0.0,0.0,1.0,0.6079207920792079,0.0,0.0,0.06306306306306306,1.0,0.0,0.0,0.11864406779661016,0.7561576354679802
27,5,STFT,theta,-,kNN,0.935546875,0.96,1.0,0.8688524590163934,0.9516129032258065,0.8888888888888888,0.75,0.954954954954955,0.9609120521172638,0.923076923076923,0.8571428571428571,0.9098712446351932,0.9562398703403566
27,5,STFT,alpha,-,Random Forest,0.919921875,1.0,1.0,0.8688524590163934,0.922360248447205,0.7037037037037037,0.75,0.954954954954955,0.9674267100977199,0.8260869565217391,0.8571428571428571,0.9098712446351932,0.9443561208267092
27,5,STFT,alpha,-,SVM,0.61328125,0.0,0.0,1.0,0.6079207920792079,0.0,0.0,0.06306306306306306,1.0,0.0,0.0,0.11864406779661016,0.7561576354679802
27,5,STFT,alpha,-,kNN,0.935546875,0.96,1.0,0.8688524590163934,0.9516129032258065,0.8888888888888888,0.75,0.954954954954955,0.9609120521172638,0.923076923076923,0.8571428571428571,0.9098712446351932,0.9562398703403566
